purchase_id,purchase_timestamp,delivery_timestamp,delivery_company
23375,2022-02-16T04:11:38,2022-02-16T07:57:37.211835,516.0
23376,2022-02-27T17:53:04,2022-02-27T06:52:41.037554,360.0
23377,2022-03-12T20:39:38,2022-03-15T12:23:43.834971,516.0
23378,2022-01-02T18:14:26,2022-01-04T01:03:00.515395,360.0
23379,2022-01-27T07:45:33,2022-01-29T09:27:43.569093,360.0
23380,2022-02-02T08:19:03,2022-01-31T02:02:44.093375,620.0
23381,2022-02-09T21:23:22,2022-02-07T02:29:58.225441,360.0
23382,2022-03-09T13:16:05,2022-03-08T00:34:00.939992,516.0
23383,2022-02-24T14:16:48,2022-02-24T22:36:39.606994,620.0
23384,2022-01-10T21:07:04,2022-01-14T01:03:02.576251,360.0
23385,2022-03-23T15:44:23,2022-03-25T18:05:25.883116,620.0
23386,2022-03-24T11:42:24,2022-03-24T14:17:18.778193,360.0
23387,2022-03-20T01:48:28,2022-03-21T22:09:49.268867,620.0
23388,2022-01-12T12:47:28,2022-01-16T14:55:56.170507,620.0
23389,2022-02-01T19:53:46,2022-02-04T08:41:31.431928,360.0
23390,2022-03-21T21:11:17,2022-03-21T04:19:01.413699,620.0
23391,2022-02-07T01:04:34,2022-02-09T16:36:38.404771,360.0
23392,2022-03-25T02:04:07,2022-03-29T02:04:24.538324,
23393,2022-03-18T11:09:08,2022-03-18T20:28:29.326439,516.0
23394,2022-02-18T05:00:49,2022-02-16T01:27:07.478109,620.0
23395,2022-03-01T22:41:17,2022-03-01T01:22:39.332570,360.0
23396,2022-01-11T14:27:20,2022-01-10T09:32:14.196645,620.0
23397,2022-01-15T20:02:44,2022-01-18T07:59:39.655806,360.0
23398,2022-03-11T17:20:20,,516.0
23399,2022-03-08T23:35:33,2022-03-08T08:50:38.337374,620.0
23400,2022-03-21T02:31:29,2022-03-22T12:21:56.155550,360.0
23401,2022-02-11T08:09:54,,360.0
23402,2022-02-12T18:04:31,2022-02-12T17:30:58.744338,620.0
23403,2022-01-27T23:45:27,2022-01-31T14:33:26.533770,516.0
23404,2022-03-11T15:03:24,2022-03-12T17:02:49.046249,360.0
23405,2022-02-04T12:46:05,2022-02-05T06:45:30.852006,620.0
23406,2022-02-14T21:54:19,2022-02-14T12:28:14.283214,620.0
23407,2022-02-05T06:56:22,2022-02-03T08:19:26.965632,620.0
23408,2022-03-07T10:24:37,2022-03-06T21:57:05.836391,
23409,2022-01-31T21:17:49,2022-02-01T17:41:02.782996,516.0
23410,2022-02-23T23:25:27,2022-02-25T16:17:46.374619,620.0
23411,2022-01-11T21:29:27,,516.0
23412,2022-01-17T02:14:30,2022-01-19T23:51:46.461915,516.0
23413,2022-03-02T05:53:58,2022-03-01T00:52:14.909701,620.0
23414,2022-03-14T12:34:40,2022-03-14T22:39:21.629001,516.0
23415,2022-03-12T16:15:19,2022-03-16T17:15:03.681514,516.0
23416,2022-01-05T13:38:38,2022-01-10T00:03:40.760358,516.0
23417,2022-02-26T06:35:34,2022-02-27T20:52:42.385874,516.0
23418,2022-01-18T12:40:39,2022-01-21T21:31:01.086752,516.0
23419,2022-02-08T10:18:17,2022-02-09T18:45:44.363696,360.0
23420,2022-03-22T01:01:13,2022-03-25T15:11:20.977190,516.0
23421,2022-02-12T15:13:56,2022-02-16T12:21:48.671015,360.0
23422,2022-01-08T11:23:14,2022-01-11T16:58:33.878229,620.0
23423,2022-03-17T13:52:33,2022-03-19T12:27:56.638454,360.0
23424,2022-01-22T22:56:19,2022-01-21T08:06:18.499013,620.0
23425,2022-01-18T17:05:21,2022-01-18T06:17:49.068857,516.0
23426,2022-01-17T12:56:49,2022-01-20T07:18:19.793497,360.0
23427,2022-02-02T07:55:41,2022-02-03T03:53:04.538983,516.0
23428,2022-01-27T15:13:58,2022-01-26T07:51:55.465121,360.0
23429,2022-03-14T23:49:11,2022-03-17T11:29:27.921785,360.0
23430,2022-03-23T07:41:03,2022-03-21T06:10:42.797478,620.0
23431,2022-01-24T03:26:43,2022-01-24T18:16:51.414909,620.0
23432,2022-03-24T09:11:25,2022-03-24T17:31:59.214648,620.0
23433,2022-01-01T07:30:39,2022-01-02T13:34:43.630113,360.0
23434,2022-02-26T18:15:18,2022-03-03T03:42:09.290897,360.0
23435,2022-01-16T06:24:48,2022-01-16T14:32:46.775347,620.0
23436,2022-03-20T04:47:26,2022-03-21T22:12:55.106425,360.0
23437,2022-02-23T02:23:23,2022-02-22T21:24:11.113124,516.0
23438,2022-03-07T09:40:16,2022-03-06T04:44:11.236833,360.0
23439,2022-01-07T07:46:40,2022-01-03T08:46:03.981480,516.0
23440,2022-02-26T13:29:15,2022-02-28T09:31:47.189588,620.0
23441,2022-02-06T11:42:12,2022-02-07T11:20:36.239547,620.0
23442,2022-03-11T19:33:39,2022-03-15T08:47:17.139654,620.0
23443,2022-03-14T11:13:19,2022-03-17T02:39:43.184429,360.0
23444,2022-03-02T13:00:19,2022-03-01T23:28:33.589357,360.0
23445,2022-01-02T15:08:33,2021-12-30T22:53:07.938496,360.0
23446,2022-02-08T23:50:12,2022-02-08T04:55:34.380444,620.0
23447,2022-01-27T23:05:54,2022-01-27T12:27:26.271756,516.0
23448,2022-01-28T11:48:04,2022-02-02T08:01:09.128423,516.0
23449,2022-02-25T02:56:43,2022-02-25T21:15:28.545338,360.0
23450,2022-01-01T21:22:47,2022-01-05T22:13:53.307565,620.0
23451,2022-01-16T20:47:04,2022-01-17T14:27:35.601672,360.0
23452,2022-02-26T20:53:36,2022-03-01T04:40:27.541119,360.0
23453,2022-01-18T05:35:23,2022-01-20T01:31:12.950004,620.0
23454,2022-03-13T09:50:46,2022-03-14T22:28:31.376610,620.0
23455,2022-03-20T21:28:11,2022-03-22T12:05:58.329729,620.0
23456,2022-02-22T09:03:36,2022-02-21T21:51:52.874090,516.0
23457,2022-01-14T08:46:04,2022-01-15T17:47:51.420092,360.0
23458,2022-02-04T03:06:24,2022-02-04T20:12:00.062589,620.0
23459,2022-01-30T12:06:21,2022-02-01T06:45:29.696240,360.0
23460,2022-02-10T17:30:12,2022-02-11T09:41:42.154686,620.0
23461,2022-02-10T12:16:04,2022-02-10T10:48:45.936045,360.0
23462,2022-01-08T05:20:20,2022-01-06T06:52:46.415476,620.0
23463,2022-01-20T10:12:03,,516.0
23464,2022-01-17T19:02:01,2022-01-21T13:15:47.152391,
23465,2022-03-05T13:47:56,2022-03-04T10:20:52.753489,360.0
23466,2022-02-20T12:27:08,2022-02-18T05:13:54.474514,516.0
23467,2022-02-17T10:18:36,2022-02-18T01:04:34.786015,360.0
23468,2022-03-10T21:20:23,2022-03-12T02:43:07.054939,360.0
23469,2022-02-05T06:54:09,2022-02-05T04:03:57.259195,
23470,2022-03-14T11:49:02,2022-03-16T10:24:34.480572,516.0
23471,2022-03-15T05:27:06,2022-03-16T07:11:06.934482,360.0
23472,2022-01-23T10:34:08,2022-01-23T23:17:48.241567,516.0
23473,2022-02-22T15:30:48,2022-02-24T00:11:24.156060,620.0
23474,2022-02-12T14:05:37,2022-02-13T08:15:43.722539,516.0
23475,2022-01-28T22:56:29,2022-01-29T10:22:01.223999,360.0
23476,2022-03-02T06:45:07,2022-03-03T20:05:09.344667,620.0
23477,2022-01-22T23:18:34,2022-01-24T22:35:16.329678,516.0
23478,2022-03-07T12:21:29,2022-03-05T23:22:35.967552,516.0
23479,2022-03-02T17:10:58,2022-03-05T17:19:42.957462,516.0
23480,2022-01-01T12:37:56,2022-01-03T21:09:28.658891,360.0
23481,2022-03-16T09:36:08,2022-03-17T23:33:04.447233,620.0
23482,2022-02-04T02:40:53,2022-02-08T21:31:33.135858,360.0
23483,2022-01-17T09:07:15,2022-01-19T15:17:49.793785,360.0
23484,2022-03-20T14:50:46,2022-03-16T20:53:12.153402,620.0
23485,2022-03-05T20:35:29,2022-03-04T14:38:11.136231,516.0
23486,2022-02-27T07:25:10,2022-02-25T16:59:24.257936,360.0
23487,2022-03-14T10:04:37,2022-03-15T22:03:39.944151,516.0
23488,2022-02-25T03:35:29,2022-02-24T16:37:01.928741,516.0
23489,2022-02-17T09:28:01,2022-02-19T23:41:47.725365,360.0
23490,2022-03-01T07:50:07,2022-03-04T16:48:22.660108,516.0
23491,2022-01-30T11:55:38,2022-01-31T21:13:00.733702,360.0
23492,2022-03-14T15:09:38,2022-03-17T18:15:11.913213,620.0
23493,2022-01-18T22:41:32,2022-01-18T03:05:58.529431,360.0
23494,2022-02-19T10:55:03,2022-02-18T01:05:44.628476,360.0
23495,2022-03-08T10:39:36,2022-03-08T21:48:34.086356,360.0
23496,2022-02-04T21:56:15,2022-02-08T17:34:28.548639,516.0
23497,2022-01-01T03:05:01,2022-01-02T13:22:17.420577,516.0
23498,2022-02-24T11:06:42,2022-02-25T15:18:26.927252,620.0
23499,2022-01-11T13:08:11,2022-01-12T10:16:27.627838,620.0
23500,2022-02-11T22:30:33,,516.0
23501,2022-02-01T17:31:35,2022-01-30T14:09:32.209299,620.0
23502,2022-02-17T05:11:16,2022-02-23T03:00:39.731184,360.0
23503,2022-03-19T22:16:35,,516.0
23504,2022-03-16T03:15:03,2022-03-14T01:13:51.517580,360.0
23505,2022-03-24T17:54:42,2022-03-24T02:51:14.203950,360.0
23506,2022-03-10T03:59:08,2022-03-10T08:21:32.539932,360.0
23507,2022-01-07T15:40:12,2022-01-08T10:15:44.049528,620.0
23508,2022-03-12T02:16:29,2022-03-16T01:44:23.617771,516.0
23509,2022-03-16T02:39:14,2022-03-13T15:13:26.506455,516.0
23510,2022-03-11T06:03:47,2022-03-13T08:51:49.859112,360.0
23511,2022-02-27T05:02:23,2022-03-01T06:19:03.707124,516.0
23512,2022-02-15T11:26:08,2022-02-13T23:09:24.573722,360.0
23513,2022-02-12T23:56:27,2022-02-11T17:39:17.914927,
23514,2022-01-29T13:39:09,2022-01-31T08:23:28.331124,620.0
23515,2022-02-09T18:35:30,2022-02-10T19:50:26.126744,360.0
23516,2022-03-09T04:51:43,2022-03-10T20:34:55.611648,516.0
23517,2022-03-07T08:14:36,2022-03-12T19:53:14.343439,516.0
23518,2022-02-23T19:38:57,2022-02-20T19:17:06.076053,360.0
23519,2022-01-27T05:43:14,2022-01-26T15:42:24.741625,620.0
23520,2022-03-09T14:21:40,2022-03-09T12:42:30.232586,620.0
23521,2022-03-14T00:38:42,2022-03-15T03:53:09.562307,
23522,2022-03-10T02:32:28,2022-03-11T16:14:18.929094,516.0
23523,2022-03-19T15:23:03,2022-03-18T16:47:27.542163,620.0
23524,2022-01-26T16:05:10,2022-01-29T12:32:32.955150,360.0
23525,2022-02-26T21:16:51,2022-02-26T23:31:10.403665,360.0
23526,2022-01-03T13:07:36,2022-01-02T11:00:59.768933,360.0
23527,2022-01-31T08:14:10,2022-02-02T21:23:05.059024,516.0
23528,2022-01-28T07:58:53,2022-01-28T09:42:30.642886,620.0
23529,2022-01-31T18:11:40,2022-02-03T06:01:17.376259,360.0
23530,2022-01-02T16:47:35,2022-01-01T10:57:47.615677,620.0
23531,2022-03-14T11:14:57,2022-03-17T02:32:01.539247,516.0
23532,2022-01-19T12:27:49,2022-01-20T12:46:50.158149,620.0
23533,2022-02-15T21:11:23,2022-02-19T07:58:46.212127,
23534,2022-03-09T04:13:14,2022-03-12T21:08:40.457515,360.0
23535,2022-02-14T22:22:46,2022-02-18T02:12:01.352991,360.0
23536,2022-01-03T09:12:55,2022-01-02T11:41:10.381488,360.0
23537,2022-01-21T17:17:11,2022-01-21T20:28:51.439610,516.0
23538,2022-03-04T08:50:07,2022-03-02T17:56:29.947831,360.0
23539,2022-03-22T03:46:54,2022-03-20T15:36:46.942049,620.0
23540,2022-01-04T23:02:48,2022-01-05T23:52:49.501870,516.0
23541,2022-02-26T00:58:21,2022-03-01T18:58:05.309521,620.0
23542,2022-03-20T15:46:56,2022-03-26T05:25:22.152615,620.0
23543,2022-03-12T05:38:25,2022-03-13T19:32:50.574779,360.0
23544,2022-01-11T03:47:33,2022-01-10T20:41:23.599306,516.0
23545,2022-03-21T17:23:19,2022-03-20T10:29:45.384331,
23546,2022-02-22T12:13:20,2022-02-25T07:49:24.308979,360.0
23547,2022-02-28T17:16:01,2022-03-01T16:08:19.367054,620.0
23548,2022-02-12T19:44:26,2022-02-13T08:29:51.092722,360.0
23549,2022-03-01T13:46:23,2022-03-02T08:14:41.597137,516.0
23550,2022-01-13T08:22:31,,516.0
23551,2022-01-21T16:48:08,2022-01-22T20:03:55.589072,516.0
23552,2022-02-14T12:11:40,2022-02-15T12:55:37.707945,360.0
23553,2022-01-09T00:01:53,2022-01-10T04:36:38.510163,516.0
23554,2022-01-26T11:43:34,2022-01-26T21:20:20.018145,516.0
23555,2022-03-22T17:29:13,2022-03-26T07:57:24.936385,620.0
23556,2022-01-20T05:27:31,2022-01-21T10:02:35.869975,516.0
23557,2022-03-23T12:49:07,2022-03-26T07:51:06.125363,360.0
23558,2022-02-18T13:45:10,2022-02-19T07:46:28.582108,516.0
23559,2022-03-21T03:10:44,2022-03-22T18:01:22.669086,620.0
23560,2022-01-29T07:36:36,2022-01-30T00:04:12.890078,360.0
23561,2022-01-22T19:27:17,2022-01-29T00:41:32.445383,620.0
23562,2022-03-05T08:48:35,2022-03-09T06:20:12.624979,516.0
23563,2022-02-26T21:51:15,2022-02-28T11:59:41.156128,360.0
23564,2022-02-23T15:20:41,2022-02-22T07:01:42.854940,516.0
23565,2022-02-04T23:14:02,2022-02-06T10:23:01.941161,516.0
23566,2022-01-17T10:57:22,2022-01-20T02:11:11.045148,360.0
23567,2022-01-16T00:49:28,2022-01-18T04:08:01.847829,620.0
23568,2022-03-12T18:13:31,2022-03-14T10:15:21.811213,516.0
23569,2022-02-05T04:05:42,2022-02-07T08:55:46.906490,620.0
23570,2022-01-09T16:36:57,2022-01-09T04:40:57.400095,516.0
23571,2022-02-25T22:38:55,2022-02-26T13:17:36.279346,620.0
23572,2022-01-30T13:05:16,,516.0
23573,2022-03-20T21:40:21,2022-03-21T00:49:53.951274,620.0
23574,2022-03-12T16:52:15,2022-03-11T10:13:14.367553,516.0
23575,2022-01-08T08:51:17,2022-01-11T05:58:23.369069,620.0
23576,2022-01-18T01:25:22,2022-01-16T20:36:41.925542,516.0
23577,2022-01-22T15:53:59,2022-01-24T18:50:51.395740,620.0
23578,2022-02-03T00:32:31,2022-02-02T20:34:05.374175,620.0
23579,2022-03-21T16:38:27,2022-03-22T06:40:27.951720,360.0
23580,2022-03-07T02:15:28,2022-03-08T23:45:25.598440,360.0
23581,2022-01-01T06:46:35,2021-12-29T03:37:01.739235,
23582,2022-02-21T11:50:41,2022-02-22T17:56:05.133603,620.0
23583,2022-03-01T06:25:50,2022-03-06T00:35:15.228272,620.0
23584,2022-01-02T04:34:58,2022-01-05T07:02:47.431040,516.0
23585,2022-03-18T08:49:36,2022-03-13T20:19:40.024828,360.0
23586,2022-02-13T15:41:06,2022-02-14T15:08:28.524189,516.0
23587,2022-02-19T14:05:08,2022-02-18T00:18:13.081634,516.0
23588,2022-03-08T02:26:10,2022-03-07T22:10:12.006743,360.0
23589,2022-02-13T12:05:45,2022-02-15T12:37:34.173044,360.0
23590,2022-01-11T15:51:47,,620.0
23591,2022-02-07T02:03:00,2022-02-13T11:16:04.549235,360.0
23592,2022-03-14T11:16:56,2022-03-16T23:35:57.039081,516.0
23593,2022-01-22T04:28:58,2022-01-23T13:06:07.410547,360.0
23594,2022-01-11T04:54:05,2022-01-13T18:32:27.445248,
23595,2022-01-21T11:12:23,2022-01-23T14:49:09.914520,360.0
23596,2022-02-10T06:49:54,2022-02-11T16:32:59.635348,360.0
23597,2022-03-06T09:45:17,2022-03-05T04:31:13.978819,360.0
23598,2022-01-22T09:58:58,2022-01-22T17:26:14.075261,360.0
23599,2022-01-10T11:47:50,2022-01-09T02:26:37.089166,360.0
23600,2022-03-06T07:27:01,2022-03-07T03:38:28.895939,516.0
23601,2022-03-18T02:19:44,2022-03-19T21:14:51.355978,
23602,2022-01-22T20:17:06,2022-01-24T08:33:56.895619,516.0
23603,2022-01-24T04:22:42,2022-01-25T11:53:17.329242,360.0
23604,2022-01-13T11:38:48,2022-01-16T02:01:44.071746,360.0
23605,2022-02-04T06:06:26,2022-02-03T19:32:01.959445,620.0
23606,2022-03-12T05:50:12,2022-03-12T21:00:34.995649,620.0
23607,2022-02-20T10:17:14,2022-02-22T22:36:53.476721,360.0
23608,2022-01-18T08:29:12,2022-01-17T11:05:21.870745,360.0
23609,2022-03-01T21:30:08,2022-03-03T03:12:59.562771,516.0
23610,2022-02-07T02:40:14,2022-02-08T12:49:33.679985,360.0
23611,2022-03-01T21:34:49,,620.0
23612,2022-03-15T10:11:14,2022-03-20T02:37:05.129674,620.0
23613,2022-02-28T11:19:46,2022-03-03T19:56:36.990925,620.0
23614,2022-02-07T03:45:48,2022-02-09T10:54:07.642750,360.0
23615,2022-02-01T23:48:45,2022-02-04T10:51:02.743386,620.0
23616,2022-01-19T14:41:47,2022-01-21T11:17:10.438847,360.0
23617,2022-03-20T00:08:14,2022-03-21T02:11:07.633676,620.0
23618,2022-01-19T02:29:37,2022-01-20T13:48:56.391217,516.0
23619,2022-01-16T06:23:27,2022-01-19T00:53:04.426880,516.0
23620,2022-03-03T03:14:06,2022-02-28T11:50:41.518281,516.0
23621,2022-01-04T11:28:06,2022-01-08T10:11:58.680869,360.0
23622,2022-02-05T22:39:57,2022-02-07T12:33:10.590411,
23623,2022-02-08T14:37:38,2022-02-05T15:20:24.049634,360.0
23624,2022-01-14T05:07:00,2022-01-10T01:34:57.457602,516.0
23625,2022-03-05T22:44:10,2022-03-04T22:38:56.508063,516.0
23626,2022-01-15T18:36:26,2022-01-18T01:02:35.726942,516.0
23627,2022-03-16T01:29:56,,360.0
23628,2022-03-09T11:04:56,2022-03-09T10:41:08.978887,620.0
23629,2022-02-01T16:41:56,2022-02-06T09:40:52.067317,516.0
23630,2022-01-24T20:34:14,2022-01-23T09:31:41.806900,620.0
23631,2022-02-24T19:10:49,2022-02-26T16:31:36.438581,516.0
23632,2022-01-12T19:50:55,2022-01-11T02:39:39.732049,516.0
23633,2022-01-08T04:21:21,2022-01-09T15:23:19.671944,516.0
23634,2022-02-20T14:41:16,2022-02-26T00:47:17.280629,516.0
23635,2022-03-10T04:55:05,2022-03-10T21:34:58.480120,360.0
23636,2022-01-31T13:34:17,2022-02-03T19:56:56.423902,620.0
23637,2022-03-25T01:08:53,2022-03-26T13:01:28.548009,620.0
23638,2022-03-07T08:49:47,2022-03-09T10:04:12.366077,516.0
23639,2022-02-25T23:55:53,2022-02-26T17:06:15.080238,620.0
23640,2022-02-25T20:28:16,2022-02-28T04:10:17.872488,360.0
23641,2022-03-12T11:45:43,2022-03-14T14:44:34.149095,516.0
23642,2022-02-21T07:44:53,2022-02-19T13:09:27.735572,620.0
23643,2022-03-16T16:30:03,2022-03-18T01:33:35.344927,516.0
23644,2022-03-15T00:51:56,2022-03-15T21:04:04.321873,360.0
23645,2022-01-29T23:07:14,2022-02-02T04:14:00.380933,516.0
23646,2022-02-17T03:39:05,2022-02-17T21:06:15.047652,620.0
23647,2022-03-15T11:06:46,2022-03-14T08:23:00.264660,620.0
23648,2022-02-26T17:46:12,2022-03-02T05:18:18.385543,360.0
23649,2022-03-12T01:29:51,2022-03-16T01:53:07.451579,360.0
23650,2022-02-21T17:03:30,2022-02-19T15:21:58.262362,620.0
23651,2022-02-13T03:05:03,2022-02-12T04:50:58.298899,620.0
23652,2022-03-08T08:03:24,2022-03-13T03:35:33.304435,620.0
23653,2022-03-13T09:04:26,2022-03-15T07:52:47.831975,360.0
23654,2022-03-08T08:44:14,2022-03-07T03:56:07.496115,360.0
23655,2022-01-25T09:35:10,2022-01-23T23:51:12.209805,516.0
23656,2022-02-04T05:52:07,2022-02-01T12:23:27.501323,620.0
23657,2022-01-22T05:53:27,2022-01-21T04:10:07.490151,516.0
23658,2022-01-07T19:46:27,2022-01-10T03:46:46.485390,516.0
23659,2022-03-12T23:09:44,2022-03-16T20:08:53.618996,
23660,2022-03-14T12:10:43,2022-03-13T03:59:08.579729,360.0
23661,2022-03-11T21:13:03,2022-03-16T05:36:11.392898,360.0
23662,2022-01-03T11:30:18,2022-01-05T14:20:16.249510,516.0
23663,2022-03-01T04:23:13,2022-03-02T03:09:30.124165,360.0
23664,2022-03-18T06:23:38,2022-03-19T16:57:24.012301,
23665,2022-03-24T01:52:39,2022-03-25T20:36:34.977947,516.0
23666,2022-02-25T19:04:54,2022-02-26T01:29:59.147640,620.0
23667,2022-01-12T01:28:38,2022-01-11T20:43:44.065761,360.0
23668,2022-01-12T15:43:12,2022-01-14T02:07:02.091494,620.0
23669,2022-02-18T02:18:20,2022-02-21T22:41:06.160894,516.0
23670,2022-02-20T12:44:45,2022-02-23T22:26:21.391442,516.0
23671,2022-01-18T13:49:10,2022-01-17T01:10:29.396593,516.0
23672,2022-03-24T20:27:15,2022-03-24T01:54:24.687162,516.0
23673,2022-03-15T05:47:51,2022-03-17T00:35:44.250716,620.0
23674,2022-02-14T06:05:27,2022-02-16T19:18:55.581404,360.0
23675,2022-02-09T12:36:28,2022-02-10T23:18:34.938013,
23676,2022-03-16T19:25:49,2022-03-17T07:33:58.536397,620.0
23677,2022-02-08T12:31:39,2022-02-07T23:46:08.161580,620.0
23678,2022-03-05T04:40:06,2022-03-05T15:50:17.655343,360.0
23679,2022-01-22T20:35:54,2022-01-26T13:34:42.109892,360.0
23680,2022-03-15T18:38:33,2022-03-15T03:17:47.001157,360.0
23681,2022-02-04T10:08:35,2022-02-06T03:47:02.252048,620.0
23682,2022-03-04T14:39:16,2022-03-05T01:07:49.583422,620.0
23683,2022-02-05T03:35:53,2022-02-05T16:15:26.753234,360.0
23684,2022-02-04T14:29:46,2022-02-08T21:28:53.818441,360.0
23685,2022-02-06T11:59:37,,516.0
23686,2022-03-06T05:39:52,2022-03-10T10:37:48.019458,516.0
23687,2022-03-20T06:30:32,2022-03-22T15:34:43.741740,360.0
23688,2022-01-18T11:11:07,2022-01-19T13:06:19.654447,620.0
23689,2022-03-04T10:17:38,2022-03-02T01:58:13.782107,360.0
23690,2022-01-28T17:15:00,2022-01-30T05:25:19.842502,360.0
23691,2022-01-08T03:24:27,2022-01-07T10:40:45.133079,620.0
23692,2022-02-17T15:38:18,2022-02-20T15:10:20.710017,360.0
23693,2022-03-01T02:34:17,2022-03-03T02:50:29.184632,516.0
23694,2022-03-12T02:40:56,2022-03-11T14:13:22.607630,360.0
23695,2022-02-18T09:18:31,2022-02-19T18:21:34.813316,360.0
23696,2022-02-22T18:56:05,2022-02-27T08:32:24.374143,620.0
23697,2022-03-02T04:24:53,2022-03-05T08:48:02.417358,620.0
23698,2022-02-22T04:19:51,2022-02-25T06:37:47.731277,360.0
23699,2022-01-04T23:58:13,2022-01-07T09:04:46.256187,360.0
23700,2022-03-22T20:42:20,2022-03-24T10:36:55.474471,360.0
23701,2022-01-11T15:52:26,2022-01-10T01:59:49.268323,620.0
23702,2022-01-01T04:40:26,2021-12-31T16:17:10.171341,516.0
23703,2022-01-24T18:31:07,2022-01-28T20:23:17.617600,620.0
23704,2022-02-11T15:55:53,2022-02-10T06:58:52.572320,620.0
23705,2022-03-01T10:49:44,2022-02-28T01:40:02.846281,516.0
23706,2022-03-14T17:23:04,2022-03-16T06:31:12.849210,620.0
23707,2022-03-23T07:53:56,2022-03-21T21:22:32.864336,620.0
23708,2022-01-06T21:04:39,2022-01-06T05:12:13.574806,360.0
23709,2022-02-12T13:30:12,2022-02-12T16:25:28.959658,620.0
23710,2022-03-11T21:55:02,2022-03-11T13:34:16.866722,360.0
23711,2022-01-07T00:31:18,2022-01-07T07:39:51.722950,360.0
23712,2022-01-04T12:14:52,2022-01-05T16:01:46.258747,360.0
23713,2022-02-21T16:18:19,2022-02-20T15:36:28.063066,620.0
23714,2022-03-20T16:05:14,2022-03-25T07:25:33.128734,360.0
23715,2022-02-02T22:52:21,2022-02-04T14:27:28.119172,516.0
23716,2022-01-24T00:32:10,2022-01-24T05:06:14.356992,360.0
23717,2022-02-22T03:00:11,2022-02-24T01:55:55.639537,360.0
23718,2022-01-07T11:16:24,2022-01-11T08:08:15.813475,360.0
23719,2022-01-20T09:46:45,2022-01-20T21:54:09.138321,516.0
23720,2022-03-06T22:52:37,2022-03-06T17:46:48.790449,
23721,2022-03-17T16:04:44,2022-03-19T10:31:50.401423,516.0
23722,2022-01-18T16:15:28,2022-01-19T19:26:48.302212,360.0
23723,2022-02-04T07:41:20,2022-02-05T10:37:11.753878,516.0
23724,2022-01-21T06:30:27,2022-01-21T14:16:25.467388,516.0
23725,2022-03-14T09:27:25,2022-03-17T05:26:46.263514,620.0
23726,2022-03-17T15:59:48,2022-03-15T19:52:51.084153,
23727,2022-02-12T10:05:00,2022-02-17T15:52:22.871052,516.0
23728,2022-03-13T00:50:10,2022-03-12T16:44:04.495156,360.0
23729,2022-02-05T04:21:14,2022-02-07T10:31:33.950196,516.0
23730,2022-02-03T10:58:02,2022-02-06T14:35:33.123333,516.0
23731,2022-01-17T08:30:54,2022-01-21T04:22:25.172277,620.0
23732,2022-01-15T01:11:40,2022-01-12T09:48:20.667496,360.0
23733,2022-02-09T20:13:04,2022-02-08T22:27:42.124717,516.0
23734,2022-03-01T23:31:55,2022-02-28T09:55:49.670899,516.0
23735,2022-01-29T19:25:17,2022-01-31T07:48:28.162510,516.0
23736,2022-01-21T01:47:43,2022-01-19T20:03:35.851643,516.0
23737,2022-01-17T08:22:53,2022-01-15T11:27:57.064430,360.0
23738,2022-03-15T07:20:58,2022-03-14T16:43:11.346374,516.0
23739,2022-02-23T01:41:35,2022-02-23T08:21:14.687148,516.0
23740,2022-03-13T10:16:12,,516.0
23741,2022-01-14T10:10:40,2022-01-12T03:17:09.240703,360.0
23742,2022-03-17T23:07:42,2022-03-13T09:21:18.118354,360.0
23743,2022-01-31T21:53:58,,360.0
23744,2022-03-06T04:17:48,2022-03-04T17:12:22.386571,360.0
23745,2022-03-09T18:40:49,2022-03-10T09:07:52.229979,360.0
23746,2022-01-20T15:50:38,2022-01-17T20:18:42.732459,516.0
23747,2022-02-18T15:30:45,2022-02-16T09:17:21.290761,620.0
23748,2022-02-17T14:38:56,2022-02-18T07:49:13.829484,360.0
23749,2022-01-06T11:14:49,2022-01-08T10:28:07.963119,620.0
23750,2022-03-07T16:58:02,2022-03-07T21:07:21.402498,360.0
23751,2022-02-17T08:13:15,2022-02-20T06:41:17.338456,516.0
23752,2022-01-23T15:46:07,,516.0
23753,2022-02-01T11:10:29,2022-01-31T03:13:04.970781,620.0
23754,2022-03-06T14:59:31,2022-03-12T23:36:32.065492,516.0
23755,2022-03-08T13:08:03,2022-03-09T21:54:06.191404,620.0
23756,2022-02-13T05:32:15,2022-02-16T06:48:08.341339,620.0
23757,2022-02-15T21:06:41,2022-02-17T21:26:15.350928,360.0
23758,2022-03-24T11:25:37,2022-03-26T00:40:59.777427,620.0
23759,2022-03-19T00:14:56,2022-03-17T16:16:14.758848,516.0
23760,2022-01-13T13:05:02,2022-01-14T04:24:37.024564,516.0
23761,2022-02-03T03:47:26,2022-02-02T16:50:06.339461,516.0
23762,2022-02-17T08:45:35,2022-02-16T18:52:05.987912,360.0
23763,2022-01-03T00:16:16,,620.0
23764,2022-03-22T14:33:33,2022-03-25T05:16:08.161145,360.0
23765,2022-01-02T13:42:27,2022-01-02T05:13:58.705769,620.0
23766,2022-03-21T02:38:58,2022-03-20T10:35:48.528159,516.0
23767,2022-03-13T04:12:46,2022-03-15T07:26:21.353287,516.0
23768,2022-03-22T04:43:34,2022-03-23T06:24:23.161292,516.0
23769,2022-03-15T16:36:11,2022-03-19T01:48:30.852679,516.0
23770,2022-03-15T18:52:38,2022-03-17T06:50:18.628267,620.0
